id,comment,label
204,when the door painting was doing they had not complete closed the minor of the car . that why when i am driving the car it face problem for me . when doing the dainting painting they should take care of the car . other parts should be closed and proper color should be given . do like that the color should be not removed .,['car_problem_time']
205,servicing should be better and should take lesser time .,[u'servic_qualiti_car']
206,quality must be improved service center workers must be kept high level experienced person they must improve the service also,[u'servic_qualiti_car']
207,they must improve the servicing more . to removing pitch if use diesel then it will be better .,[u'servic_qualiti_car']
208,for cleanness work they should be improve . which they doing servicing it should be proper they should be done servicing completely which we see in neglect eyes . they should be satisfy us which problem see easily for such work we not satisfy so which problem ca n't see for such work how we know what they done it .,[u'work_car_qualiti']
209,"if the customer complaint about the quality of the car , the dealership was not respond properly to the customer .",[u'custom_problem_car']
210,last servicing quality should be improvement . at servicing time they should be cleaning properly inside the car also cars upside roofs were dust it should be cleaned . servicing should be cleaning in good quality,[u'servic_qualiti_car']
211,staff must be trained then only car serviced properly .,['car_problem_time']
212,service center staffs are not doing proper service for customers complaints . last service i told to resolve the front bumper issue they also said ok but while delivery they not yet resolved that issue . service center staff need to do service for customers' requirements also,[u'servic_qualiti_car']
213,they should improve the quality . my ac has problem but they didn \? t not repair it not inform me also my bumper have also problem but they did not call tell me about the same . they don \? t want to do extra work .,['car_problem_time']
214,"they need to give good service , every time they are telling to change some parts they charge very high . it should be avoided",[u'work_car_qualiti']
215,cleanness must be do properly . they changed any parts they wrongly parts inserted in car . what condition they given car must be return for the same condition of car they are not to do so,[u'work_car_qualiti']
216,which the car give for service they had to concentrate on it . because my car had started suddenly stop . which they repair they should give 100 discount on it .,['car_problem_time']
217,"in every service , for small , small issue they are telling to change the spare parts telling us to claim for insurance . but if they do clean service for these small issue . it will be good",[u'work_car_qualiti']
218,servicing time they write the complaint . they should take care of it . and it should be solve clearly .,[u'work_car_qualiti']
219,performance like it 's good but they can do it better . they can have more people also so that they can give more time or particular work which is being done . performance is satisfactory but they can have more staffs i think to make it better .,[u'work_car_qualiti']
220,they have to improve the service quality is average . in entire day they received 500 600 cars but they should received 25 30 cars only . customer must be satisfied the work . goo quality of engine oil must be used in car .,[u'work_car_qualiti']
221,"after service washing should be proper , after service car should be clean properly , there was spot of water .",[u'servic_qualiti_car']
222,servicing work should be done properly . servicing time whatever complaints was raised must splve all that complaints .,[u'work_car_qualiti']
223,they should service the car properly . we are giving car with trust so they should keep our trust do the servicing well .,['car_problem_time']
224,"after service the dealership staff need to check the car properly before the delivery but they normally not to do , so they have to improve in this aspects .",['car_problem_time']
225,if caustomer saying about any problem of car then they should clear all the problem of car . servicing should be do in proper way so again we do n't have to come for servicing for the same reason .,['car_problem_time']
226,they have to speed up the work .,[u'work_car_qualiti']
227,"if we are complained any mistake of servicing , then they should be deeply checking it , because of again this problem not come",[u'servic_qualiti_car']
228,"if problems at service quality then they should be repaired , otherwise not . unnecessary not changed the parts . they should be observed all parts properly then continued work .",[u'work_car_qualiti']
229,when they handover the car they should check it one 's again that it has clean or not .,['car_problem_time']
230,servicing quality should be good .,[u'servic_qualiti_car']
231,good quality must be provided . whenever customer is facing any problem we have to provide the proper solution to them .,[u'custom_problem_car']
232,my problem is not solved yet mechanic should understand my problem and solved it .,['car_problem_time']
233,time takes more,['car_problem_time']
234,they have to do work proper do the good work .,[u'work_car_qualiti']
235,"comparing to other service centre , they should have the good quality of service . even everyone need to give good feedback about this service centre , that way they have to do service . customers should have the faith on this service centre , that manner they have to give clear proper service to the customers .",[u'servic_qualiti_car']
236,in my car which the problem is their they should take care on it . and which the executive is their he has to check the car personally that it as done properly or not then only they should handover the car .,['car_problem_time']
237,"they are not doing proper work , so they have to do the proper works",[u'work_car_qualiti']
238,there should be improvement in the work . i had came from 20 25 km . long but they service they mad the bill of rs . 5000 but the work was not up to date .,[u'work_car_qualiti']
239,"servicing quality should be improvement . i told that , while i had coming feedback \? their cleaning was not good and also registered my complaint , but , they are not response it . spare parts not available there , and also not told them their prices , they should be know it . i am not happy with my last service . but generally they are doing properly , but last service was very pathetic .",[u'work_car_qualiti']
240,"toyota is famous for quality , this japanese company toyota , but we indian , we do n't concern what is toyota , and this is unfortunate thing . people should be trained properly they should know what the meaning of customer satisfaction is . if you know one thing , remember this word , that is \? monozukum' , this is a japanese word it means \? art of manufacturing processes' . and your people do n't concern what is this and why japanese use to say monozukum . the suggestion is that , somebody 's having warning and he has convinced toyota , okay gives me dealership and when we get the dealership and we have made a showroom or service center and all the things . but toyota servicing means person should be trained , they should concern what is toyota , why toyota famous for . this is not tata or maruti , this is toyota . people should be trained they should concern what is customer 's requirement , that 's all . only quality of work is most important thing . i am driving a toyota altis , the bumper is not fixed properly , it is a 19lakh 's vehicle and this is the condition . how do you rate it \? how do you like it \? this is my second corolla , after using 5years on exchange offer i got this toyota altis . i like this car very much i think this is the best car what i feel . calcutta service was fine but after my retirement when i came back to orissa , bhubaneswar , unfortunately these people are lousy , they do n't concern what is toyota and what is customer satisfaction . this is unfortunate . in orissa , nobody will buy toyota because people do n't get service . by changing one filter or the oil that is not service . 3 . 2 no comment , 3 . 6 no comment , 3 . 10 not answered .",[u'work_car_qualiti']
241,"quality of the work performed after servicing our car , the technician \( staff \) , they should be driving themselves our car and checked it properly . it will be good .",[u'work_car_qualiti']
242,"if there is same issue repeated each time they it should be checked out properly , if we told any issue with car they repair it but it just temporary fix the problem after some days same problem raise out so they need to take some big action cheek the car properly fix the issue permanently need to look what exactly any manufacturing fault or else but they did not do such things .",['car_problem_time']
243,they have to recriute experinced staff .,[u'work_car_qualiti']
244,working quality is not good and service should be do little more good .,[u'servic_qualiti_car']
245,if they servicing the car they should check the quality of the car .,['car_problem_time']
246,they have to give quality spare parts .,[u'work_car_qualiti']
247,they are repairing all problems in my car and one service but they are not available my car mirror . so they should be available at least important parts . bebbco toyota should be put every parts of the car in the shop .,[u'work_car_qualiti']
248,at the time of last servicing they don \? t have instruments to check car from down side so it should be available .,['car_problem_time']
249,in service center they should appoint good labor .,[u'servic_qualiti_car']
250,cleanliness should be do properly should not take more time .,[u'work_car_qualiti']
251,"they have to improve the quality of the service . coloring , water service , electric problem , sound issues . all the issues need to be checked properly . they have to improve the quality of the service because most of the time we only tell them to check this service . if they check all the service properly it will be good .",[u'servic_qualiti_car']
252,after servicing the car there should be one more staff to check the car once again .,['car_problem_time']
253,"on my car there is one sound comes while pressing the break . so while servicing i informed them to check that problem . however , that problem was still not resolved so the service center guy need to check all the problem are resolved or not before the delivery . if the service available , then it will be good",['car_problem_time']
254,when i went to the service center at the car down side some soil was there . when i told them then they take my car clean it everything is ok .,[u'servic_qualiti_car']
255,they should be improvement in kottayam branch . staff behavior is not good they are not talking politely with customer . pathanamthitta is good branch .,[u'work_car_qualiti']
256,if the problem in any small parts they say to change it . even the problem is small they must service completely .,['car_problem_time']
257,dropped the car for servicing due to headlights problems and picked my car by 5 30 pm has service was completed . by time 6 30 pm was near thirupur and the headlights were not working . so i called dealership then informed them and told to return back to service center . it was already dark how can i return back so i went to nearest other service in local area and even next day wanted to go chennai by 4 00 am . i was driving the car without headlights only and reached safely . if any senior would have face same problem then do n't know what they will do . so the staff should do general check up before delivering to the customer .,['car_problem_time']
258,they have to provide good mechanic,[u'work_car_qualiti']
259,interior and outer body must be cleaned properly . problems said by us should completely service . must service the problems even though not has been complaint .,['car_problem_time']
260,they should make better quality of work . make the customer satisfaction .,[u'work_car_qualiti']
261,they had not clean the car properly they had not done polishing also properly . they told me time of purchasing the car that i go not have to pay toll tax but i have to pay toal tax the should clean properly,['car_problem_time']
262,quality should be good they should be take care about which customer tell them which call comes for feedback which customer complained them they should be take care about it .,[u'work_car_qualiti']
263,service must be complete properly even if they take 10 days should do service properly must service as satisfactorily .,[u'servic_qualiti_car']
264,inside side body cleaning not done properly they should clan it they should do servicing in front of customer .,[u'work_car_qualiti']
265,they should give training to the staff about the new version .,[u'work_car_qualiti']
266,millennium toyota quality should be improves . millennium technician advisor are not like lokazy . every person does not have knowledge of toyota car because we are not a technician . in toyota millennium technician are not explain properly to me . so quality wish it should improve . toyota is big name overall it is good .,[u'work_car_qualiti']
267,the quality of the work performed on our vehicle . water service is not properly doing . they are only should be use more water and washing our car properly it will be good for the customer .,[u'work_car_qualiti']
268,"while service the dealership need to give complete service for all problems . my car has some scratches , so while service i told them resolve that also but harsha dealership refused that . so if they give complete service then it will be good .",[u'servic_qualiti_car']
269,my car back side bumper had gap in it . when i told this problem to them they reply me that this is company problem . at least they can change or replace it .,['car_problem_time']
270,they have to rectify the explained problem .,['car_problem_time']
271,must service completely and solve all problems . harsha service center must improve there service .,[u'servic_qualiti_car']
272,the main staff should check the cars what are the problems are there . they have to switch off the light which was on near the engine steering properly . so they have to check properly one time then only they have to give the car .,['car_problem_time']
273,they should do quality work while servicing the car . before 10 year they are using tips system but now also they are using the same . they should update it,[u'work_car_qualiti']
274,quality of work should be done properly . the dealership workers are not good also they are not properly working . show rooms staffs are good . but dealerships workers are not good we are told them again and again about the work .,[u'work_car_qualiti']
275,"they work should be properly , if have problem in tire , it should be solve it . they should be solve the problems in my car front tire alignment they are not done properly backside tire of car was goes down they are wrongly fit the tire in my car .",['car_problem_time']
276,rajendra toyota should be improve in quality . which customer comes in service center they should be behave same to all customer . if customer are simple they take a long time . for servicing another then if customer are hooligen then they provide immediate service . they should be behave same to all customers .,[u'custom_problem_car']
277,"after servicing , they should be checking again our car , if customer used it or not , then they returned to the customer . if they are dry cleaned our car then they should be told the customer how much time taking dry cleaning and it drying it , then customer decided to if doing dry clean or not . they should be told to the customer committed time for dry cleaning and drying . .",[u'custom_problem_car']
278,when i goes on a for a servicing after that in battery had some problem that why again i had to sent my car i don \? t know while they not checked the battery in car other then it was my fault . if they check the car while servicing so i am not face such kind of problem they should reduce waiting time and they should also understand there quitrent they should inspect properly . they should deliver the car in commitment time other then all east they communicate to the customer i thought that there staff have in presser because such kind of problem i face only in that time they should in craze the staff they should provide training to the staff .,['car_problem_time']
279,mechanic staff should be professional as quality . repair work body shop should be done .,[u'work_car_qualiti']
280,"after servicing of our car , they should be checking again , it will be good .",[u'work_car_qualiti']
281,"after servicing our car they should be checking it again , because of when i servicing last time , some work was pended like that only",[u'work_car_qualiti']
282,on first service they are doing oil service water service only . they are not doing full service . while first service i given two complaints but they not resolved . in my car while pressing break some sound is coming but they not resolved that problem . they have to do full service . they have to improve working quality in annamalai dealership .,[u'servic_qualiti_car']
283,they should check the car properly .,['car_problem_time']
284,they should give good performance satisfy customer . they do n't have good technician supervisor also . who gadget what the exact problem in car . my car baring change but my work was not done properly .,[u'work_car_qualiti']
285,small small things like wheel cup or any rubber this work company should do free .,[u'work_car_qualiti']
286,if executives checking vehicle thoroughly that what are the problems in the vehicle while taking the vehicle for servicing same should be applicable while making the delivery of the vehicle they should check shoe the customer that they problem has been solved not,[u'vehicl_problem_custom']
287,they do oil servicing but they do n't properly check tire and engine . lanson koyambedu 's service is good . if any parts are going to damage they explain properly the problem of that . they check all the issues . but here they only roughly solve the problem,[u'servic_qualiti_car']
288,they have to provide the mechanical experience persons . 2 . as they are not understanding and not capable to understand what ever they know are doing the same,[u'work_car_qualiti']
289,they should use professional staff toyota is a brand so there is a need of professional person . they did not paint properly . there hiring people by given 4000 5000 rs that people are not professional toyota should not spoil there brand name they should satisfaction customers .,[u'work_car_qualiti']
290,"while me driving my car , then my cars break unexpected stopping at between . hence at servicing time they should be properly , checking the conditioner of the car and then returned to the customer .",['car_problem_time']
291,"they should behave good with customer . they should give respect to the customer . if some stain has in car , so they should behave proper to the customer if they talk to customer very badly then also customer shouting them . they should deal with the customer properly .",[u'custom_problem_car']
292,no improvement require,['no improve']
293,in car have many parts which have to will be break down but we have no idea like i had done the servicing in my car after 1 or 2 day ac was not working . something has like which is complete stand in race tear so they should inform me . i have to go out of station in that time my car was not working . i have to go out of station that 's why i done the servicing not issue will be came . i have no idea how they check but they should inform at least to the customer in first visit they should repaired at a time . other then they should inform us they should told us your ac life was finish . so it 's need replacement,['car_problem_time']
294,servicing quality should be improved . we should get it on time .,[u'work_car_qualiti']
295,"after servicing our car , it \? s come noise , hence after servicing they should be once again checking and give it to the customer .",['car_problem_time']
296,"they only service main parts of the car , they do n't properly check the minor parts . they should service these also as to maintain customer relationship",[u'work_car_qualiti']
297,"my cars had occurred clutch problems and also it comes noise , if i told them , but they are not response to me .",['car_problem_time']
298,they have not completely serviced the car when we left for service . last time my door was damaged they have n't serviced the same . i had complaint about that but still no response,['car_problem_time']
299,"there was a voice coming from dashboard after servicing also it was same if they are taking full amount then they should do the work also properly with good quality . if there is any problem in car they are telling that part is not available instead of that the part should be available in stock , than should solve the problem we don \? t have to wait for 4 to 5 month .",[u'work_car_qualiti']
300,they should appoint good mechanic and technician and there should be good engineer staff because the staff who work there they ca n't understand problem .,[u'work_car_qualiti']
301,they should maintain the standard of work quality they should not reduced it .,[u'work_car_qualiti']
302,all the spare parts should be available in the show room instead perching from others place,[u'work_car_qualiti']
303,"i told them before servicing in my car in right tire some noise was come . but they not repair it after the servicing i also give the complaint and balancing also . they should be clean properly , noise was comes . they should improve the quality like they has to put engine oil 4 ltr . then they used small small sachet for putting the oil . they can use 1 liter bottle and they can used 4bottle other in market we can purchase 4 2 liter and 4litre bottle in market . we can purchase the oil according to capacity of engine . so they should be use they should not use small small pouch their they waste oil and also customer also has to give more money so they should be take care about it .",[u'work_car_qualiti']
304,they are not checking whether which part is replacing in which part .,[u'work_car_qualiti']
305,they should work properly .,['others']
306,"1 \) if customers whatever say to the mechanical problem , they have to rectify the problem .",[u'custom_problem_car']
307,they have to rectify all the problems of the vehicle while servicing,[u'vehicl_problem_custom']
308,no improvement require,['no improve']
309,they must take feedback of the servicing . they must do quality checking,[u'servic_qualiti_car']
310,they should more take care about in service . they should improve service quality at that time which they take care about it . they should more then take about it .,[u'servic_qualiti_car']
311,they must completely fix the problem in the car . they cleaned ac last time but it was dusty when i opened it . so must properly do all the works .,['car_problem_time']
312,the service which was done in 2 or 3 days they are taking 10 days for that service then also they are not able to complete the service . customers are not satisfied with the service . they are not giving satisfaction to the customers regarding the service .,[u'servic_qualiti_car']
313,"when we give our car for servicing that time if have some problem in car . so , then they should personally inform us . if we give one work in car that time should check the properly they should check the car completely and if have some problem , then they should inform us .",['car_problem_time']
314,they should work properly and improve the service .,[u'servic_qualiti_car']
315,water wash was done properly . the body of the car side view of the door was not cleaned properly . many a times i informed them to clean properly but not yet improved their quality of work . so now a day i done my car wash personally . it was a bad experience in this dealership .,[u'work_car_qualiti']
316,they must completely fix the problem if car . last time while for servicing they hadn \? t washed the car properly . afterward need to tell them then only did it properly . sao they must improve there working .,['car_problem_time']
317,in nagoan satellite i did not find some spear parts of car . my all works were not done here . it is very problem for me .,[u'work_car_qualiti']
318,they should the quality of car work . fog lamb is not working 2 time i had done servicing but still repair . when i ask the reason they told me we are not able to identify . my car door glass scratches came when i put down it . they not repair it ac also not working . i visited again again then they repair it . interior vibrates of the car i do n't know dealership knows how to repair it or not .,['car_problem_time']
319,i said them the car is not giving average up till the mark . i said them to wash my car but they changed the oil changed the filter but the car was not washed .,['car_problem_time']
320,the service needs to be done properly because we pay for it . its their responsibility to take care . the staff used to save the time on that behalf the service provided is not proper .,[u'servic_qualiti_car']
321,at the time of servicing they should only change the parts which are needed .,[u'work_car_qualiti']
322,"100 quality in works should be there . but for me i feel it 90 . once i entered into car , i got vibration sound from inside the car . the problem remains same but they have given me advised . they said we can give this car in time . next time we will do your work .",['car_problem_time']
323,in quality they should constructed . in one half hour work should be done also time should be taken less .,[u'work_car_qualiti']
324,when customer complaint on servicing they need to so we the problem . if the problem is not been solved the customers needs to know . if we say our complaint they do n't response our complaint .,[u'custom_problem_car']
325,they should work with honesty and maintain friendly behavior with customer .,[u'custom_problem_car']
326,dealership should improve serving quality my car had dent i visit to repair it but they don \? t have grosser .,[u'work_car_qualiti']
327,10 days before i had taken appointment . they committed me 2 hours time but i had to wait till 7 hours problem also not solved . after servicing i saw car them all work was not done then i had to wait again for 1 hour . so that works not done in 1 visit .,['car_problem_time']
328,the problems they are creating repeatedly i am not satisfied with that . i want to know that who works so carelessly in the dealership . they did not see the work properly and do the work . they know that the customers will definitely visit next week for these works . i send my car 3or 4 times for servicing . first time i did not get any problem but after that in every service i got some problem . they do not have any senior person . they always say that we have talk with him and we will let you talk with him,['car_problem_time']
329,"after the service they don \? t check everything properly . like the cleaning of car , dust in the glass , etc . must be checked properly .",[u'work_car_qualiti']
330,"they should be check the work done by them . the work they are doing they should do that work by taking 2 or 3 hours more so that they can check the vehicle and return to us . by doing this customers may be unhappy but when they get their vehicle he she will be much happy . and i told them that \? your vehicle is ready so you can delivered it , but can you give another 5 hours so that we can check your vehicle properly and delivered you . now your vehicle is ready but you will get it tomorrow . so , that they can check our vehicle properly and delivered",[u'vehicl_problem_custom']
331,"they have to do complete service , if we gave any complaint at time service that also need to check by the advisor while delivery . lanson dealership need some more working quality on their services .",[u'servic_qualiti_car']
332,repairing should be complete properly and quickly . they should wash the vehicle properly .,[u'vehicl_problem_custom']
333,the explanation is not proper . every spare parts should be available over there . sounds come from door so even rubber was not available over there .,[u'work_car_qualiti']
334,they must improve on the quality and they should not put the customer \? s car on hold and they must refund the money to the customers . vehicle \? s parts which can be repaired that should be repaired and do not change them because toyota \? s vehicles parts are very expensive .,[u'vehicl_problem_custom']
335,after servicing the car vehicle needs to be perfect cleaned . the polish needs to be done perfectly . the staff needs to check the car properly before handover to customer . after servicing the car it needs to taken for testing also . in my last servicing the car is not working properly still now after pressing the clush my car is not working still now .,['car_problem_time']
336,i had told them to fix the bumper but they did not fix it properly . they say it will not have solved here . while driving there is a sound in bumper had told the same to them but have not solved the issue . last time too told the same problem but still there is a sound .,['car_problem_time']
337,when i gave my car for servicing they returned my car in 1 hour . they just cleaned my car and even they have n't checked it . there was a sound coming from 2 ghares but then also they have n't checked it . they should check the car properly even the ghares sound should be checked .,['car_problem_time']
338,"in my car noise was came , then i told them after that they repaired it . but after used 10 15 km again started to noise came .",['car_problem_time']
339,"after completing the servicing of the vehicle , the supervisor should check the condition of the vehicle , if there is any problem they should give the suggestions to the customer 's .",[u'vehicl_problem_custom']
340,i don \? t have that much time to share improvements on quality of work . i won \? t be share any improvements for this .,[u'work_car_qualiti']
341,"when the customers brought their car for servicing service provider should see that the underbody and mounting of the car was cleaned properly or not . only sitting and giving direction is not their duty they should see the cars problem personally . they should see the break , oil tanker and gear box . em bypass service center should provide proper service . in kolkata the dealership should increase because there is not much dealership and because of this the dealership which is located there has much pressure for servicing .",[u'servic_qualiti_car']
342,cars vacuum quality should be improved .,[u'work_car_qualiti']
343,the customer should get good quality . the work should be done properly . whatever the facility comes needs to be shared to customer also because the customer also be profitable .,[u'custom_problem_car']
344,"good communication is part of their work . communication is very essential . now , i have a doubt to whom i believe or not when they did not made any proper communication with the customers . they were lost their customers trust .",[u'custom_problem_car']
345,they don \? t take responsibility for quality of work properly . whatever they want to say they don \? t say speak with us clearly . they just think that another person understands everything they spoke . many people like me they should complaint for this they don \? t complaint about this . in last service i have complaint that nanavati toyota is not dealing like the way toyota company should treat to customers .,[u'work_car_qualiti']
346,there worked load had on staff because of this they not done the servicing properly . which worked load had there staff should be share together .,[u'work_car_qualiti']
347,the engineers should concentrate on service quality performed on the car .,[u'servic_qualiti_car']
348,after servicing the car they should make test drive of the car for to check the servicing of the car .,['car_problem_time']
349,they should give training to the staff and should appoint some skilled workers .,[u'work_car_qualiti']
350,quality of work performed should be improved . service manager should check how much time would be taken for what type of a car . and service man should do the service according to that time .,[u'servic_qualiti_car']
351,the quality is not as per the cash what we spent on servicing . now i had some internal problem with my vehicle . the staff worker is not working properly .,[u'vehicl_problem_custom']
352,work quality should be improved . proper service should be provided to customer . you guys know the what needs to be improved .,[u'custom_problem_car']
353,"my car was not started , i face lots of problem in it for this work also gone before it then also it was not resolved , first time i faced such kind of problems . so , work should be done properly .",['car_problem_time']
354,supervisor should check the car before deliver it customer that the work performed on the vehicle or not which customer mentioned .,[u'custom_problem_car']
355,back side of car dickey was sounding i told to my issue in dealership then also sound was come in back side so that should be improved .,['car_problem_time']
356,according to me they don \? t have trained employees . they should recruit right person for this job .,[u'work_car_qualiti']
357,while leaving the car for servicing basis on last visit i had mentioned the description of issues having in my car . but they haven \? t fixed the issues properly i . e . i asked them to add knob in my car steering and they forgotten the same and i as well noticed it after driving till 10 km . thus i revisited the dealership and mentioned these things and fixed the same . dealership staff should avoid forgetting the services and serve the customer better .,['car_problem_time']
358,i took the car thrice for wheel alignment . customer needs to visit repeatedly for same work . there was no other work in car apart than balancing and alignment .,[u'work_car_qualiti']
359,they should appoint better technicians who can solve customer problem as soon as possible .,[u'custom_problem_car']
360,it should be improve,['others']
361,"the quality of the work of the car should be improved . customer feels good if work is done as per the requirement . my car is having vibration problem . since i bought a car from that time it is having problem , it 's not solved till now . i am writing in each servicing , actually innova must close completely . after taking car of rs . 1lac we have to face problem in each 5000km distance . and you people are not giving any solution also .",['car_problem_time']
362,they should provide the customer which they do n't have .,[u'custom_problem_car']
363,quality of work and professionalism of them need to be improved . 1st thing after servicing the incident took place and 2nd they did not have stock of synthetic oil last year . they should have the stock and definitely have more professional staff doing the job of dimplier thing link cleaning the vehicle it was not might which led to excess water in the engine and which led to the short circuit fire .,[u'work_car_qualiti']
364,if we purchase new car and we have to give again and again for servicing of any fault and we don \? t get any solution . we purchase new vehicle in 22 25 lakh and we give again and again in company for any fault it \? s not good . first we give number one rank for innova car now it \? s going to zero rank . technical problem and manufacturing fault should improve permanently otherwise they should change model . they should satisfy to the customers .,[u'work_car_qualiti']
365,servicing quality should be improved more . after servicing my car has been not cleaned well at glasses area .,[u'work_car_qualiti']
366,as our car is not cleaned properly from inside . they should be strict with their people as with washing person and labor .,[u'work_car_qualiti']
367,they have to provide the technicians or skilled person 's for servicing .,[u'servic_qualiti_car']
368,should improve in servicing . should check the maintains and have to do it carefully .,[u'work_car_qualiti']
369,"they are not doing the servicing properly like clutch plates etc . , and they are taking more labor charges .",[u'work_car_qualiti']
370,"they should give a follow up call to the customers after the servicing . my car was emitting noise and i took it at the service cenre . they took my car for trail but then my was n't making any noise . it happens manier times that there is no time during trial but it makes noise later . i do n't know how to describe the noise . they ask me where the noise is coming from , how is the noise but i'm not able to answer them that . i can only tell them if its coming from the front or back of the car and how it sounds . they still have n't solved the 14000kms problem and the noise is coming since the servicing of 10000kms only . i told them about the problem thrice , they them self heard the noise but they are n't able to solve my problem . my father uses innova and he told me about his experience but i still have n't received any different service . i 've done many servicing of my car but the problem is n't solved yet and as i stay 50kms away , it becomes a problem for me to pick and drop the car . they should at least arrange pick drop facilities for the customers who come from far .",['car_problem_time']
371,the service should on the basis of cash they take with the customer then only the customers will revisit the dealership else they directly go to local dealers . why the customers are coming to toyota just because toyota is a company and their dealings and quality will be good hence the customers come there and if they will not serve the customer properly then another time customer will come .,[u'custom_problem_car']
372,they should improve the servicing quality as they are not giving us quality of toyota .,[u'servic_qualiti_car']
373,they should update the customer about the charges in starting .,[u'custom_problem_car']
374,vehicle quality need to be improved . performance need to improved more on vehicle . my car side mirror cannot be folded but other cars has all systems .,[u'vehicl_problem_custom']
375,they have to give the services as which is provide in the manual book . 2 . they are not doing the tire rotation properly,[u'servic_qualiti_car']
376,they are not keeping much staffs in the dealership . they gave my car back without cleaning .,[u'work_car_qualiti']
377,within the servicing period they are not doing the work properly and not delivered the car on time . they should maintain the periodic and delivery time .,[u'work_car_qualiti']
378,the quality should be improved rest everything there is fine .,[u'work_car_qualiti']
379,"there is 3 showroom of grace toyota they should give better service in all the showroom . if they cant then they should close all the showroom . all facility shoud be availabe at all the three servicing centre . from here we has to go 400km at the nagpur . only half service get finished at akola and for other half service i have to go at nagpur . grace is not poor today . within 8 days we get all facilities completed there , means it get installed . now it had been 8 months the work is still going on at akola . when i buy this car from that day you should tell your owner that all the facilities should be installed within 1 month . where we dont want to go there should not all facilities to be certified that also within time limit .",[u'servic_qualiti_car']
380,they should wash the vehicle with water .,[u'vehicl_problem_custom']
381,the servicing and work which i have done it should be do properly . if you cannot do properly at least give satisfaction to the customer . the problem which i am facing of break it should be solve . dashboard is making noise i told them to solve but yet its making noise . all this three thing i have to solve in last service they told me it will be get solve but it not get solve yet . i did not got time to go over their .,['car_problem_time']
382,when they take car for service and repair at infinium toyota . you should complete work on car . when i give them fault in written faults are not getting repaired by them . after that more issues found in car which increase our charges . when we give car for service they should check the whole car . they just stand there and don \? t even change the filter and charge us around 1200 2200 rupees take from us which is wrong . i told them to put brake pads but after putting brake pad sound was bad so i told them sound issue and my display was not working due to that so they didn \? t check that so i told them how it is possible due to brake pad . even changing it in your company not from outside . in 50 thousand vehicles will not be change .,['car_problem_time']
383,"they are not doing the service , 2 . when i had given the vehicle to the servicing i did 1 , 50 , 000 but the a . c is not working properly . they have to implement it",[u'vehicl_problem_custom']
384,quality of the work vehicles servicing should be do better and they didn \? t do in my vehicle mileage related . and should be also look the vehicles parts .,[u'vehicl_problem_custom']
385,"the time when i went to the service centre , my car was second in the line for servicing . there is a system at the service center that a staff member will come early morning and collect your car for servicing . that time staff members are less . there are only one or two staff member present at that time so work does not happen soon . there are n't any mechanic early morning so the servicing does not happen properly . the service center should supervise that the cars taken early morning for servicing are properly done .",[u'servic_qualiti_car']
386,they should listen the customer complaints carefully and resolve them .,[u'custom_problem_car']
387,they should solve the problem that time only and as soon as possible so 2nd time this should not found . should improve in services . some times they do delay to delivered the car . so suggest them to as you can send some to deliver the car . the will be free but still he said i am busy and having many cars for servicing and he suggest to others as look in this matters . these all are happening there a lot . if car is having issue then they should not answer as you come on next day or after 7 8 days . your work should be done immediate . they are giving excuses as we do n't have parts . having such a big dealership so parts should be available there if it is not today then at least next day should be available .,['car_problem_time']
388,"while servicing the car the quality is most important on it but , they haven \? t serviced on quality part properly .",[u'work_car_qualiti']
389,they should improve on quality of work performed on our car at nanavati toyota because i don \? t feel satisfied for this . how we have issue in car they should give satisfied answer for this they say that this all is ok and your service is complete but they never talk like this .,[u'work_car_qualiti']
390,quality of the car i . e . water wash should be implemented,[u'work_car_qualiti']
391,they should return the car in the same condition they took . they have done extra damage to my car . they should take care of the cars . magwheel was completely scrathed . if the would 've properly rebooted then there would not have been any scratch . they should keep qualified people at work .,[u'work_car_qualiti']
392,"first time when we done test log coating , which is good but second when we done test log coating which is not so good .",[u'work_car_qualiti']
393,i had a problem with the alignment but it was not fixed properly . but in this company there is no facility for alignment . they said me do alignment from outside . i done the alignment but it was not fixed properly i has only problem in alignment . it was new car and even all the systems are new but i had only alignment problem . they company needs to take care . the car rate was 35 36lakh . 2 3 times i complained to the center but they haven \? t responded my complaint . 40 of tire was damaged but i complained this but no one response it .,['car_problem_time']
394,they should give more attention on servicing quality cleanliness .,[u'work_car_qualiti']
395,"i had serviced my car at 10 , 000 km . it was a free service for me so wheel alignment was done from outside . dealership thought that we have done from outside because of that they haven \? t done that service . because of that 1 tire was waste for me . when i asked them they said wheel alignment was done they should inform me before what all service are covered in free service . if they said me before lanson . then my tire won \? t be waste . this is the only one problem rest of the service are good .",[u'servic_qualiti_car']
396,the staff is new in service center . they are not doing all the service . if any problem comes they say us to exchange it even painting facility not available there . i had problem in bumper if they paint on it won \? t be done here .,[u'servic_qualiti_car']
397,"while the car going for service they should clear all the problems . like alignment , air checks water wash act needs to be checked thoroughly . the working quality of service needs to be increased .",[u'servic_qualiti_car']
398,they should understand the customer query they should not making the excuse about the car,[u'custom_problem_car']
399,quality of servicing is not good . they should give car on time .,[u'servic_qualiti_car']
400,they have to do the work with quality,[u'work_car_qualiti']
401,they have to improve the vehicle servicing quality .,[u'vehicl_problem_custom']
402,service problem is not there but manufacturing problem is there . they through water to clean the car water goes inside the car from door . so they should check car quality .,['car_problem_time']
