id,comment,label
445,labor charges should be reduced,['labor']
446,they should repair the car properly as the taking high charges .,[u'charg']
447,"they charge more charges . i had changed the clutch pad for this they took 20 , 000 . they charge more for parts . every one works for profit but the percentage should be less .","['spare', u'charg']"
448,"without need they should not take charges , if its need they should take charges by looking toward customer vehicle . if need you can charge but vehicle is in working condition should not apply charge . for general check they apply a charges . if it is not necessary should not change .",[u'charg']
449,they should response about the charges within 7 days . also they should response in our emergency situation .,['others']
450,they have to reduce the charges when we visit the servicing center .,[u'charg']
451,they should not take the charges for general checking . they have to maintain the same amount of charges in all the dealerships instead of taking different charges,[u'compar']
452,they are taking more charges . they have to reduce it . they have to increase the warranty plan package,[u'charg']
453,they have to reduce the servicing charges .,[u'charg']
454,charges are high it should be reduce .,[u'charg']
455,"labor charges are too much . they totally took 10000 for my last service , they should 4000 5000 rupees only .","[u'charg', 'labor']"
456,no improvement require all are fine,['no improve']
457,they are taking more charges they have to reduce it,[u'charg']
458,the service charges are high so they need to improve on the charges . they should reduce the charges in the spare parts which they change in the car . water wash service charges should be reduce .,"['spare', u'charg']"
459,charges are little high . service should be given by company itself . as per payment they take service should be given same on time .,[u'charg']
460,they are taking more charges they have to reduce it,[u'charg']
461,charges is high should reduce that . charges of parts is high outside we get in less price here it is costly .,"['spare', u'charg']"
462,servicing charge is little bit high . 10 to 15 they are taking more service charges . it should be reduced .,[u'charg']
463,charges are high .,[u'charg']
464,servicing charges should be reduced .,[u'charg']
465,they are taking 4000 5000 when we claim the insurance,['others']
466,last time the charges taken for servicing was high they should reduce it .,[u'charg']
467,they should not take extra charges on their estimated charges .,['others']
468,staff attitude is not well . they charge us unnecessary . they charged me for ac but they have not done anything still they charged for ac . they have not even open bonnet of ac still they charged 1500 rs from me . i don \? t expect anything from infinium . they not should make trouble to customers .,['spare']
469,"excluding the oiling services , they charge very exclusive on such things i . e . polish the inner , interior and exterior etc . it should be reduced and reasonable .",['others']
470,they are taking more charges they have to reduce it,[u'charg']
471,labor charges should be reduced,['labor']
472,break charges should be less .,[u'charg']
473,charges is very high that should be reduced .,[u'charg']
474,they had charged more in the last servicing . they charged 3000 rs for ac cleaning . they did not do the servicing completely after taking so much money . they solve the issue on the second time if any complaint is given .,"['spare', u'charg']"
475,they should not take extra charges .,['others']
476,they are taking more charges . depend upon the car condition they have to do the service in first attemptable not to the second time service,[u'charg']
477,they should on the services charges as it is high .,[u'charg']
478,service cost should be reasonable .,['others']
479,every time which who customer will be come to you for a servicing on regular basis so there should be special consideration means special charges should be available for this customer . balancing charges they should not give separate they should be include in this . in market whatever they apply charges of servicing so they should be compare to other market .,"[u'compar', u'charg']"
480,"the charges are little bit high , they can reduce some charges",[u'charg']
481,"toyota is the branded trusted company so we purchased the car from toyota . we had paid 24lakhs for innova crysta and if after running 10000km or 15000km if it is getting damaged or after some kilometer the disc is damaged than we can trust it . disc , tier or gear should not get damage otherwise they should not put charges for the services . after running 20000km the tier got flat of new innova crysta . the tire should at least run for 40000km . because if the tire is not proper then our life is in risk , like last time of the person died because of tire blast . if it is unsafe then the trust on the brand reduces .",['spare']
482,charges are exclusive hence it should be reduced,[u'charg']
483,labor charges are more that material charges like oil charges . also should reduce bill charges .,"[u'charg', 'labor']"
484,unnecessary charges should be stop reasonable charges should give to customer .,['others']
485,"price is very high , once i just had small accident there was small spot on bumper of my car nippon dealership charge around 3000 rupees they fixed it properly then i didn \? t go to the nippon dealership i gave my vehicle outside in small show room they fixed in only 300 rupees this is different . everything fine service is also good but there price is very costly .","['spare', u'compar']"
486,we are not getting the work performance as per the charges we are paying .,['others']
487,charges should be less .,[u'charg']
488,coast of spare part should be less should be reasonable . at least 50 charges should be less .,"['spare', u'charg']"
489,they are taking more charges they have to reduce it,[u'charg']
490,no improvement require all are fine,['no improve']
491,charges charged for the services are high so they should reduce it . if compared to maruti it is 2 times more charged,"[u'compar', u'charg']"
492,they should reduce the price . nothing else .,[u'charg']
493,service charges is very high so that should be reduced .,[u'charg']
494,"charges should be reduced , we have to pay 4000 5000 , it should be reduced i . e . 1000 amount .",[u'charg']
495,service charges is very high so that should be reduced .,[u'charg']
496,servicing tax charges should be reduced .,['tax']
497,"they should offer tea to the customer and should offer lunch in lunch time , if need they can charged for it .",['others']
498,service charge is too high almost 30 .,[u'charg']
499,percentage of charges deduction is more . charges should be reduced .,[u'charg']
500,"there is lack of cash so they should accept cheque also . we are not defaulters , we have so any cars .",['others']
501,they need to give little attention that 's it . if they give us car after proper checking then it would be moch better,['others']
502,you giving one year servicing so they should be extend servicing warranty for 5 years like that . we ready to give money for that .,[u'charg']
503,"in spite of paying charges for servicing they are not doing perfect work . therefore , we have to visit again and again and if car kept in dealership then we have to face problems . if they charged for servicing then it is ok . they should give complete information to customers and if customer is ready to pay charges then work should done perfectly .",[u'charg']
504,"toyota is charging much price for this extra seating if we buy from out side to mean low more then 50 compare to toyotas price . one single line charging 3800 , 3900 like that out side it will cost near to 1000 , 1200 that \? s it .",[u'compar']
505,they can reduce their service charges . as compare to other dealership chares toyota has exclusive charges .,"[u'compar', u'charg']"
506,charges should be proper . they don \? t tell us exact charges we come to know original charges after getting bill in our hand .,[u'charg']
507,no improvement require all are fine,['no improve']
508,"the toyota service cost is very less but spare part cost is very high amount . service charge very less only that i agree but spare part needs to be somewhat adjustment they have to provide . amana toyota should be more improvement in charges . instead of replacing damage or repairable parts toyota interesting to replace the whole part , instead of replacing the part so toyota people should try to repairing the parts so we also get benefit on charges .",['spare']
509,spare parts rate should be reduced give to reasonable price to customer,['spare']
510,they are unnecessary charges the vehicle service charges are very high so that should be reduced .,[u'charg']
511,they should not take extra charges,['others']
512,they are give the better services for first 3 times services . they are not giving proper response . and they are taking more charges after 3 services . they have to maintain the same charges for all the services . they have to provide the dealership location at city out side the city . they have to provide the dealerships dirstic vise,[u'charg']
513,the charges paid for the last services were more,[u'charg']
514,they should not take extra charges,['others']
515,actually i have just few crashes front of my car and only for few crashes i have paid 4000rs it is not easy for normal people and now i have some other problem with my car back light when i have given to the estimate the estimate is about 40000 how can i afford it the normal people cannot afford this much amount .,['others']
516,there are charges very high . they should be given 3 everything service free charges . that is completely monopoly . they should given extra gift . more some board cover more some other extra seating .,"['free', u'charg']"
517,they should be 1st informed to customer for prices of parts . and ask to customer for changing parts and can we changed it or not,['spare']
518,only thing is that they must reduce the charges what else can they do,['others']
519,should make improvement in charges . new vehicle should not so costly even the service charges should be reduce . whenever we visit their they stay behind us to selling their product .,[u'charg']
520,there must levy charges as per the service done . like that now whatever is there it is fine but little but improvement can be done . they must check the car properly . customers should not be made to tell them what the fault is . if customer is giving for servicing then it is your responsibility to check completely . they must pick the car and see if the radiator is in its place or no . rest all is fine .,[u'charg']
521,customer would be happy if toyota can reduce their service charges .,[u'charg']
522,service charges should be reduce .,[u'charg']
523,compared to other companies their labor charges and parts charges are little high . this they must see that the cost they are taking should be reasonable . i feel the body parts are too much high compared to other companies,"['spare', 'labor']"
524,they don \? t do deduction in any charges how much bill is there we pay that much bill . i don \? t feel that how much we pay we get that much service they don \? t provide correct service,[u'charg']
525,the should take fewer labor charges .,['labor']
526,"they are taking high charges e . g . they are taking 500 600 for just doors checking taking 600 for oiling , they increased the charge of low charges .",[u'charg']
527,when this people gave us the car that time they said service charges would not be more than rs . 2000 but when we went for servicing so the bill they charged around rs . 4000 . it should not happened .,[u'charg']
528,they should not take high charges on spare parts,['spare']
529,no improvement require all are fine,['no improve']
530,labor charge should be reduced .,['labor']
531,"they taken 3000 rs for oil changing , they should decrease the labor charges .",['labor']
532,there is manufacturing defect in the vehicle . 2 . when we are functioning the break button the front 2 wheels are getting crack so that i had given my vehicle for servicing centers . the service center staff should consider this problem in to warranty plan instead of paid service . 3 . they have to provide the service center near by city aria . 4 . they are to days of time for delivering the vehicle for small repairs,['others']
533,they must reduce the charges . like what is there in the market . services are ok . prices for parts must be reduced,"['spare', u'charg']"
534,they should do additional service in the amount of the normal service . they should decrease the price of the blades .,['others']
535,should do some modification in charges and should reduce the labor charges also .,['labor']
536,charges should be little bit low,['others']
537,for small work like changing screws and all they must not charge us for this,['others']
538,i had purchased the vehicle last 6 month back . so for servicing . i had give the a c cleanness servicing they are doing my charges for us that . they have to give the free service for as an we had rectify taken,"['free', u'charg']"
539,they are taking more charges they have to reduce it,[u'charg']
540,we have i year servicing free if the car is new . after 1 year they take labor charges . they should give incentive on that as they should not do business every time . i have in nova since 2007 i am taking regular service from this service center itself . they should give loyal benefits for such customers at least .,"['free', 'labor']"
541,for car nut bolt charges is very high so that should be reduced,['others']
542,service charges are high it should be less . oil charges should be less . even charges for spare parts need to reduce .,"['spare', u'charg']"
543,if charges will be more less it would be better . if oil charge is 2000 4000 rupees they charge 5000 6000 rupees from us .,[u'charg']
544,they are taking too much charges . price should be less . i only changed brake pad and they charged 9000 rupees only for brake pad .,[u'charg']
545,service charges are high as compared to other service center . toyota can reduce their service charges .,"[u'charg', u'compar']"
546,service charge is high compare to other vehicle . if we compare to outside dealer prices here are very high . prices are very different in outside and company . service charge need to adjust like outsiders . as per my opinion 10 20 percent charges should be reduce .,"[u'charg', u'compar']"
547,servicing charges is very high so that should be reduced .,[u'charg']
548,they should not take high charges .,[u'charg']
549,they should not take high charges .,[u'charg']
550,i want to share with you that i am living in oman . at that country in free service they give totally free they don \? t even charge labor charge oiling but here when i went to free service they said you have to pay for oil change only labor charges are free . terms condition for charges fees in free services they said we give free service on 10000 20000 kilometers so it should be totally free .,"['labor', 'free']"
551,they should decrease the charges,[u'charg']
552,brake security should be avoided . if we have purchased something from the company like car costing rs24lakhs from toyota than for servicing they should charge less amount like 80rs etc .,['others']
553,servicing charges is very high so that should be reduced .,[u'charg']
554,charges is very high that should be reduced .,[u'charg']
555,"they charges rs . 26 , 000 thus it would be good if they can reduce the same .",[u'charg']
556,charges should be reduced . 20 to 25 charges should be reduced,[u'charg']
557,they should decrease the cost of spare parts .,['spare']
558,if we change any spare parts in car their charges are high for that which should be reduce .,['spare']
559,while charging the customer for their service they can avoid tax on the small parts which are been replaced or repaired .,['tax']
560,charges are very high very costly . charges should be reasonable .,[u'charg']
561,they have high price compare to other dealers if we change in spare part in our car . just to change small singe part they charge bill of 5000 rupees so this charges should be less .,['spare']
562,spare parts is very high so that should be reduced .,['spare']
563,when we pay through atm they charges 2 extra amount .,['others']
564,it is very expensive the charges should be reduce up to 50 .,[u'charg']
565,vat taxation is high it should be reduced because on an amount you put 6 or 12 vat is applied . other wise they should reduce the labor charges . comparing with market charges the charges should less applied in the showrooms . because the actual amount is 24000rs but after applying al the charges it comes till 26000,"['tax', u'charg', u'compar', 'labor']"
566,"the thing which was in warrantee period they charged for it they gave free service , the payment which they charged should be taken again .",['free']
567,"while servicing the interior part should be cleaned even for antenna your charging 3000 for innova but outside they are only charging 500rs , this are the basic things which i am saying . we like innova but the service charges are too high we cannot afford that",['spare']
568,service charges are high it should be reduce,[u'charg']
569,charges is very high so that should be reduced,[u'charg']
570,charges should be reduced .,[u'charg']
571,there should be improvement on the charges for servicing . it is high compared to market charges . they should reduce it by 20 .,"[u'compar', u'charg']"
572,"labour charges are little bit high nothing more than that . they have to reduce about charges . i think etios is a small car the labor charges is very high . labour charges is equal to the oil price for service . if i am paying 1200 for oil for my vehicle in the periodic service , i have to pay 1200rs for labor charges also . they should reduce the amount it would be better for toyota","['labor', u'charg']"
573,their charges are little high . they had changed the parts of the car without any reason due to which i had to pay . cost of spare parts are also high .,"['spare', u'charg']"
574,i can \? t tell anything about this .,['others']
575,they should reduce the charges little . first time when i changed the tires they took 1200rs but when i changed tires second time they charged 1600rs .,"['spare', u'charg']"
576,company should do survey as what charges are taking by other companies and in that charges what are the services they are providing . they should reduce the charges . like suppose its out side so no one can do servicing from out side so these people will get maximum customers .,[u'charg']
577,charges should be limited . i have no idea but they should reduce the charges .,[u'charg']
578,spare parts charges are too high they should provide 10 to 20 discount .,['spare']
579,service charges are very high so that should be reduced .,[u'charg']
580,"the charges are too high already i m using innova as this is the 5 the vehicle all services are rs 4000 t o 5000 but is main service as it is for rs 8000 for10000 km they should charge minimum 5000 rs as before the cost of the vehicles is 14 lakh , 15 lakh as new crista starting rate is 20 lakh to 26 lakh",['others']
581,"open end charges should be reduce . they were mentioned that 3 services are free , once there was issue in my car . glass was touched at somewhere so they was not included it in free service . they should reduce wheel balancing servicing charges . their condition like we have to buy parts only from them their charges are high .","['spare', 'free']"
582,when they changed my car 's clutch plate that time they changed 3 things so they charged for all 3 things they should charge only for clutch plate .,['others']
583,"chagres are high it should be reduced . if they are working on bumper also servicing , then they should charge 1000 rs .",['spare']
584,"its charges is very high for the services . the charges are little higher as it is from nippon toyota but it from tkm . according to my opinion they charge rs 5000 for service oe else 7000 now i had to pay 10 , 000 rs .",[u'charg']
585,50 charges should be reduced,[u'charg']
586,they should charge service charges only the work they are doing not charge they should less the charge of tax related .,['tax']
587,"charging not taken more , but they also take the service charges , how much work they do that much charges they should take not take extra charges . 2 . you take how much of charges , but minimum charges should be taken",[u'charg']
588,charges paid for service they do n't have enough manpower they should increase this .,['others']
589,last service charges was not reasonable . all customers feel like they should less 50 service charge from now .,[u'charg']
590,"spare parts charges are more like toyota innova crysta new model car launch in market , so old charges of old innova car parts not should be high this i wants to share with toyota .",['spare']
591,"while we are given bill receipt , they are changed to 1 . 50 percent",['others']
592,"i drive my car 30 , 0000 kms only and i change the break pad . i had to spend 5000 rs for this work . this work was come very soon and it was very expensive for me . they need to reduce charges for such kind of work .",[u'charg']
593,"in dealership there must be an enquiry counter , where a person will be present to look everything . which parts are charges at what amount and how much works are done properly , everything will be watched . in a way like that the dealer and customers both will not get loss . we should get the exact parts as per the price . car should be repair properly .",['spare']
594,"servicing charges is much more , charges should be decreased",[u'charg']
595,bill dealing is too slow . if it will be done fast then it would be better .,[u'charg']
596,last service charges was not reasonable . toyota company need to start some schemes then other companies also reduce there service charges .,['others']
597,"i think labour charges there more , it should be less , car maintaining charges should be decreased the company , one year customer taken the servicing to the car 10 , 000 km , should be discount the charges of bill",['discount']
598,"you need to work on changes . charges should be reasonable last time . i had pay 4 , 000 rs for servicing other companies are not charging this much . my friends have other companies car like maruti hyundai there servicing charges are less you labor charges product charges are very high . i will never purchase any car of toyota nor recommend my relative friends to purchase the car . if you search my car number in reload service center so you can easily understand .","['labor', u'charg']"
599,"the charges of their parts are too high . if any parts got damage , if they could repair the parts instead of change then the price could be low .",['spare']
600,"when you are taken the last services charges , that should be decreased also labour charges should be decreased .",[u'charg']
601,last service payment charges are very high it they reduce labour charge then its good for us .,['others']
602,labour charges should be reduce .,['others']
603,they have reduce the charges . they are doing the parts repairing even though the repair is not required,"['spare', u'charg']"
604,"they are taking more charges when compare to out side charges so , they have to reduce the charges .",[u'compar']
605,charges should be 1000 rs . charges are high i went after 5 . i think because of that they took around 1500 . charges should be reasonable .,[u'charg']
606,they should reduce service charges . all people said that toyota service charges are less but i think its not like that .,[u'charg']
607,charges should be reduce,[u'charg']
608,"they are taking more service taxes , so they have to reduce it .",['tax']
609,they should not take labor charges not charge for every parts .,['labor']
610,charges are more you are taking double charges . if we are servicing car from outside their rates are very less . you should reduce rates and down scale .,[u'charg']
611,labor charges should be reduce .,['labor']
612,"service charges very costly , it should be less compared to other service center here very costly . we do n't feel going to other service center . then , here , service charges should be less .","[u'charg', u'compar']"
613,they are taking more charges if we are servicing from outside there is different of rs 2000,[u'compar']
614,labor chargers are very high car parts chargers should be reduced . the car parts chargers are very high . \( p \) no .,"['spare', 'labor']"
615,the last service charge was too high . if it will be reduced it would be better .,[u'charg']
616,they have to do free service instead of paid services .,['free']
617,"the service charges should be decreased . the service centers staff did not changed , in between one year they are changed , a new staffs are not understand what is the problems of our car .",[u'charg']
618,no improvement require,['no improve']
619,we need to increase warranty charges . we are getting warranty charges but still need to increase .,['others']
620,they did n't give me claim i have done insurance then also more charge from me . one side mirror is broken still they not repaired it .,['others']
621,they should tell the customer that which work they are doing .,['others']
622,charges should be reduce,[u'charg']
623,charges are not satisfied their charges figure is not matched to other dealerships . charges should be reasonable at this service we wish to have service station here in our city . they should give prior service to out city visitor .,['others']
624,"compare to other company service charge is more , if it is decreased then will be good .",[u'compar']
625,no improvement require,['no improve']
626,"car servicing time taken should be less . i will taken the car to servicing at the morning , all the day wasted at servicing centre . they should be work fast",[u'charg']
627,"service charges is more it should be lass , that 's why it helped used in tax . seat covers are not properly repaired . they are washed to the cars at big places , not washed at small parts . audio systems are not many options , in second round it noised , and not played","['spare', 'tax']"
628,service charge must be reduced it is around 25 extra .,['others']
629,servicing charges should be reduced .,[u'charg']
630,they need to reduced the service charges are little bit high .,[u'charg']
631,charges should be reduce . discount should be given to the customer,"['discount', u'charg']"
632,"service charges should be decrease , we get all small packages , its also free to wash give them .",['free']
633,charges should be reduce,[u'charg']
634,"should be improved in payment . if we are told them , and showed them cars parts problem then they are replaced this parts . it should not replaced . it should be repaired . one day i am showed my cars one parts problem then they replaced the cars parts , after i am showing other service center they are told me this parts till used in 5 to 10 years .","['spare', u'charg']"
635,they have to reduce the charges . when we call to the service for any queries they did not given proper response,[u'charg']
636,if car is small then they have to charge less,[u'charg']
637,they are taken a c charges more,[u'charg']
638,they should not increase the charges after servicing the vehicle .,[u'charg']
639,they should give 10 or 20 discount on price of spare parts to customer . rathod service center not providing any discount . in mumbai panvel center give discount to customer . so rathod center also provide the same .,"['discount', 'spare']"
640,some original spare parts charges should be reduce . some price list should be published for spare parts,['spare']
641,chargers of the part of vehicle should be reduced .,['spare']
642,"if they reduce something its good for us . like they are provide two water pouch , its not compulsory , when we go there another then they provide us such things . if they reduce the charges for such things . its good for us . another then everything is good . they should be reduce unnecessary charge not quality . they taken charges if they give car parts and free pouches . it should be reduced it","['spare', u'charg']"
643,they have to provide equal charges in all the service centers of harsh toyota .,[u'charg']
644,"maruti suzuki car maintained charges are less then toyota , maruti suzuki is expensive car then also charge are less so you should reduce your charges .",['others']
645,there should be improvement in charges every time we visit to service center they give information about charges . charges are always increasing of my car it never less .,[u'charg']
646,they should charge more for normal servicing out side that service charges were low compared to rathod toyota . they should reduced their normal service charges .,"[u'charg', u'compar']"
647,charges should be reduce,[u'charg']
648,they are taking more service tax .,['tax']
649,small work should be done at the time of major servicing .,['others']
650,they are taking more charges . they have to reduce it . when we the visit the customer and vehicle for any problem they should do the quality work provide then,[u'charg']
651,the labour charges that dealership takes is too high . they do n't give any discount .,['discount']
652,they are taking more charges . they have to reduce it . speed of service,[u'charg']
653,at service center staff should be talk to the customer properly . charges should be taken less . they should not charges more .,[u'charg']
654,they should need to improve in charge more they take extra charge for labor cost . they should be improved another than everything is ok,['labor']
655,they are taking more charges . they have to reduce it .,[u'charg']
656,"servicing charges taken more , it should be less . they are not taken servicing charges below 10 , 000 . unnecessary telling this parts damage that parts damage .","['spare', u'charg']"
657,"service charge of toyota is too high . they need to keep a reasonable amount . they should reduce the insurance of car . insurance is too high . now i am hearing it will be increase more . if insurance charge will be high this much then it will be hard to maintenance a car . insurance of fortuner is now around 60 , 000 70 , 000 . it 's too high .",[u'charg']
658,service charge is more oil filter an washing all that complete total charge they take rs 8000 to rs 9000 it should be happened rs 6000 to rs 6500,[u'charg']
659,"company package prepared wrongly , for that package they have to include the service also , oiling facility must be provided .",['others']
660,"the normal charges are there , it should be up to market value it will be good charges should not be more than market value . that why satisfied .",['others']
661,they have to reduce the charges .,[u'charg']
662,charge are more it should be less,[u'charg']
663,charger should be improved at dealership . they need to charge 400 rs an 60000 km,['others']
664,they should reduce service charges .,[u'charg']
665,"they were charge for all small service also . they should not charge for small small services to regular customer . like , last time they charge me for my tire cover also . they should be avoid it charge from the regular customer .","['spare', u'charg']"
666,they are taking more charges . they have to reduce it,[u'charg']
667,they should be not take charges more then 2000 rs .,[u'charg']
668,"service charge tax is more , if it is decreased then will be good .",['tax']
669,not only has small small problems but also only for car checking they take charges . they should be not take charges for small works and car checking also .,['others']
670,the service charges are too high . i used to go also in others dealer but their service charge and cost of parts are too high .,"['spare', u'charg']"
671,"service charges is more , should be reduce it .",[u'charg']
672,"the labour charge which they have , if it will be reduces then it would be better . also the waiting room which they have , if they will improve it , then it would be better , for the owner of the car .",['others']
673,they are more taken laborer charges and it also takes tax . it should be less . remain problems they should be correct it .,"['tax', u'charg']"
674,the charge are two high as they charge rs 5000 approx . it should be near about rs3000 so that it would he convenient,['others']
675,they were charge quite high prices to all the spare parts . like outside spare parts were available at rs 500 or rs 600 but in toyota service center they charge for spare but in toyota service center they charge for spare parts rs 2400 or rs 2600 . means they were including labor charge also in the price of spare parts that is not correct . they should reduced it,"['spare', u'charg', 'labor']"
676,they should provide free pick and drop facilities as they charge approx . 350 plus .,['free']
677,fitting charge and labour charge was too high . collect fixed rate without separate bill .,[u'charg']
678,charges should be reasonable .,['others']
679,"normal ordinary service charge is so high . oil charge and ac checking like that ordinary charges will be charge above 10 , 000 rs . will be better if rates are decrease .","['spare', u'charg']"
680,"they should talk according to the ability of affording of the car owner in this month or with in next two months . like the servicing cost was good upto 5 , 000 or 10 , 000 but the servicing cost of 20 , 000 is much high . in case of 20 , 000 servicing cost if the estimate cost with in 10 , 000 then it could be better .",[u'charg']
681,service charges should be less . unnecessary they will take the charges . they should not taken unnecessary charges .,[u'charg']
682,they should reduce charges slightly .,[u'charg']
683,they should charge the fixed price for oil changing other small service . because customers also aware about charge during servicing,[u'charg']
684,if the dealership will keep open on sunday then it would be better .,['others']
685,"the charge are comparative same almost of maruti , toyota and many other as it is said that the toyota maintenance is less compared to other but it is not like that it is common as other , as around 3000 as they should not charge too much just for as change , water service and for water service they should change only rs300 and if there is a replacement of the part then it various then it will charge above 4000rs as per the part then it various then it filter air filter and so on and also the charge very according like above 10km the charge very according like above 10km the charges will be more comparatively",['spare']
686,"some thing like luxury things happens , like in my car nossel leader comes out in gair . so for this they told 2400 charges , i thought it is high . labor charges are high and product price . also high if we want to pay nossel and plates for this small small thing they take huge labor charges . for bolt all of small things for fitting they should not take . labor charges price of product in it weight plus labor . so they should not take so much price .","['labor', u'charg']"
687,"they are taken more charges , first they tell us less charges , after they tell us more charges . whatever it is how much charges first time only they tell us . then we will taken that much amount with us .",[u'charg']
688,"service charges should be less , they are told us always change very each parts , this will company 's rules . if they like this all customers are not necessary . i am only used my car . for this purpose i feel very bad .",['spare']
689,"servicing and labor charges should be less , they are taken charges per parts rs . 1000 to 1500 .",['labor']
690,they taken servicing charges more . it should be less .,[u'charg']
691,charges should be less,[u'charg']
692,charges should be taken less . for different thinks they should be not take different charges for different services .,"[u'compar', u'charg']"
693,"last time when i visit for servicing my car change my breaks . they change rs . 7 , 000 for the breaks only outside those breaks price were rs . 2800 to rs . 3000 only . infinium toyota really change very high price for car parts spare parts . if they charge high price in future also , then i am definitely think two times for change my car 's spare or not . because outside i get low price compare toyota service center .","['spare', u'compar', u'charg']"
694,no improvement require,['no improve']
695,compare to the other company they should be take normal charges .,[u'compar']
696,"they are get charges very high , it should be less , all works they are get charges .",[u'charg']
697,labour charges should be reduce . it is very costly .,[u'charg']
698,it would be good if toyota reduce the charges . otherwise everything is ok .,[u'charg']
699,they should reduce washing charges . washing charges are more then other service center,[u'charg']
700,labor charge is a very highly should be less,['labor']
701,"they should reduce charges . they take 5 , 800 rs for car washing outsider take only 200 rs .",[u'charg']
702,"their payment not proper , i am taken the battery . then they are told me 3 years warranty now my battery damaged . i am taken a way the battery , then they will said its 12 months warranty only when i taken time full payment given now when is my payment \?",[u'charg']
703,"they are taken more charges for all parts compare to other car , toyota service is much more charges , it should be less then we will be happy",['spare']
704,there is lot of difference between the cost in compare out side spare parts .,['spare']
705,they should be reduce labor charges they take more charge for labor compare to the parts of the car,['labor']
706,"dealership service center is very far from me , it should be near for me . and charges are day to day they are taken more , it should be less .",[u'charg']
707,"the past charges and service charges are very high like for periodic service they charge around 10 , 000 and with part it varies as per the part for the last service i paid around 10 , 000 to 15 , 000 something around . as for each break pad parts they charge rs . 6000 so , it is too expensive . they should give free check up and for the parts they should charge around 4000 to 5000 .",['spare']
708,"they are taking more tax for spare parts servicing charges are more so , they have to reduce it .",['tax']
709,"compare to other servicing center , charges taken here more , charges should be discounted . while we told them which parts are problem , then that charges only taken them , otherwise not taken . if they are taken less charges , when we will be happy .","['spare', u'charg', u'compar']"
710,service charge should reduce .,[u'charg']
711,"they are taking more charges . if any part is good in posing so , there is not need to change it .","['spare', u'charg']"
712,labor cost should be there toyota smile pack should not be stop . toyota smile pack must be there twice in a year . car parts should not be costly . parts quality must in a good condition .,"['spare', 'labor']"
713,charges are very high . they need to reduce the labour charges other charges also . if you we failed to return the car on delivery time pick up on the next day then they charge labour charges for that day also . this should be avoidable .,[u'charg']
714,change over should not be there . pickup charges should not be made . benefits must be get on labor charge . servicing packs must be getting on whole year . insurance must be get on servicing . seperatly should be charged the customers .,['labor']
715,they are attached our cars spare parts it should not occurred again . service charges should less . if you are taken less service charges all customers are very happy .,"['spare', u'charg']"
716,service charges is more compare to the other company . 1700 1800rs is more for general check up . when car goes only one kilometer then we see clearly what 's problem in the car . if there has no problem like open the part but also they take more charges for only general check up .,"['spare', u'compar']"
717,"after servicing which charges they take it should be improve . which parts damage in car , they not repaired . they change it . so charges will be high and also labor charge are high . it should be reduce . and also not change part . they should repair the parts","['spare', u'charg', 'labor']"
718,there should be have discount in service charges .,['discount']
719,no improvement require,['no improve']
720,"there is a some items considered in warranty , some other vendors provide some items in free . to others toyota dealership service center or inferior not provide free .",['free']
721,labor cost is more . reduced the cost price . where they take over charges their should be reduced .,"[u'charg', 'labor']"
722,service charge are taken highly it will be clear . after that the service person called they told were already informed about time . after that queries they charged extra without informing to us .,[u'charg']
723,"they should improve in charges also charges are more . i have two toyota car one is innova other one is etios liva . in my car innova car has not come , so much bill but in etios car has huge bill . when i drive the car for servicing then they told your car bulbs were damage take the charges for this . i do n't know it damage when i give my car for servicing then they put more bill .",[u'charg']
724,"vat charges are high . vat charges are 15 18 points something which should be reduced because i had got a bill of rs . 8000 in which i had to pay rs . 1200 as the vat charges . this rs . 1200 is important for us so if this charges will reduced we will get good facility . also there are many customers like me who are doing servicing in private because of this vat . when we are taking our car in private there we are getting the services charges just rs . 500 in that we are not been charged this vat charges . today the company in which vat charges are there , in that if we want square part or any original thing we will get but on that original thing the vat charges are there that is too much . these charges should be reduced so we will be satisfied .","['tax', u'charg']"
725,they should be reduce the charges . which charges they take for parts it should be reduce it .,"['spare', u'charg']"
726,they take more charges compare to the outside . they are many time change the parts that why i again and again pay the charges they should be repair it . they also take a huge tax they should be take less charges compare to the market . almost 40 they should be reduce it .,"['tax', 'spare', u'charg', u'compar']"
727,"they should give more details and more explanation on the billing charges that they make . if the location of the dealership will be in south kolkata , then it would be better .",['others']
728,service charge should be reduced,[u'charg']
729,"service charges are very high , they need to reduce the labour charges also . they staff need to explain the charges properly . all bill payments should be clear with proper information .",[u'charg']
730,"the charges they apply is approx . below 5000 like for just break liner checkup they cost rs . 250 or 300 and last water servicing they take rs . 400 total was rs . 700 so , i told them why just for break line checkup charging 300 . so they deducted and took only rs . 400 of water servicing .",[u'charg']
731,i accepted bill amount to be around 2000 but it was 4000 . if the amount is less then will be more beneficial .,[u'charg']
732,every customer who take smile pack their should be additional charges in that and their should be 50 of in all different charges,[u'compar']
733,"their billing amount is not reasonable . the labour charges of their including vat , tax the total charges is become costly . i heard that compared to other centers kolkata mahestala takes high charges . i think it should be reduced . otherwise from next time i will take somewhere else for servicing .","['tax', u'charg', u'compar']"
734,tax charge and ac charges are very high . that needs to be reduce .,"['tax', u'charg']"
735,i am not satisfied with chargers charge by the dealership huge \( high \) amount charged . it should be reduced,[u'charg']
736,they take more laber charges while last servicing,[u'charg']
