id,comment,label
394,the dealership location should be available at margaon city .,[u'citi_outer_hyundai']
395,location of the dealership is in pondicherry so it should be in town area .,[u'citi_showroom_drop']
396,location maybe convenient for you but we do not get anything to eat while waiting for servicing . when asked to them they say this is not available or that is not available . so if the location is in the outside the city would be better .,"['food', u'citi_showroom_drop']"
397,everything is good but dealership location is too long in my area so they should open dealership in bangalore whitefield city .,[u'citi_showroom_drop']
398,location should be convenient for us . canteen facility is not available there so food facility should be available for the drivers .,"['food', u'citi_showroom_drop']"
399,location is very far for me so this is problem we have because service center is in gandhidham and after every 100000 kilometers i have to visit to service center . service center should be in bhuj .,"[u'citi_showroom_drop', u'km_citi_distanc']"
400,location should be in varachha they don \? t have service or go down at varachha area . surat is big city but there is only 1 2 service station which is 35 40 kilometer and we have to travel in traffic and it takes while day for service . service station should be on jakat naka area .,"[u'citi_showroom_drop', 'toll_tax_front']"
401,dealership location is too long in my area so they should be open in graphic road marthalli city .,[u'road_citi_highway']
402,we need to travel 200 km to reach anaamalai . we need to come long way to get service so they should arrange the service center somewhere in kanyakumari .,"[u'citi_showroom_drop', u'km_citi_distanc']"
403,location should be improve and location should be near .,['others']
404,no improvement require all are fine,['no improve']
405,rod is broken and it should be opened on main road . it is too inside,"[u'road_citi_highway', u'citi_showroom_drop']"
406,location of the dealership is in the outer area which is very far so it should be in the city main .,[u'citi_outer_hyundai']
407,we have car at daud so we don \? t have showroom here for everything we have to visit baroda city so location should be near to our place .,"[u'citi_showroom_drop', 'toll_tax_front']"
408,the showroom should be located inside of kowdiar city .,[u'citi_showroom_drop']
409,location issue is there . it is somewhat difficult to find out it . should give pick up and drop facility to customers without charges so it will be easy for customers . should have enough space for car repairing . it should be easily accessible and the dealer ship which is having in chembur are it is different than other areas .,"[u'citi_showroom_drop', 'toll_tax_front']"
410,the dealership location is is 7 km far away from my location . location should be available at valapattanam area .,[u'km_citi_distanc']
411,there should be service center in western line area like andheri,['toll_tax_front']
412,"they have to open a branch at kasaragoda city . because of lots of toyota productions in our place they should open a dealership kasaragod shambhosh nagar , charkala in between national highway .",[u'citi_showroom_drop']
413,it is far from our home due to which we have to leave our car in the showroom and come . the showroom should be near to city,[u'citi_showroom_drop']
414,no improvement require all are fine,['no improve']
415,locations should be increased . service centers should be at worli near town side .,[u'citi_showroom_drop']
416,i cannot tell how can the improvement be done,[u'citi_showroom_drop']
417,if we see overall everything is complete . only we have to visit bharuch 15 20 kilometer so it should be in ankaleshwar . otherwise i am ok with that i can go to bharuch too .,"[u'km_citi_distanc', u'citi_showroom_drop']"
418,dealership location should be located in allapi near by the town alanaputtam .,[u'citi_showroom_drop']
419,location of dealership should be improved . i have showroom near to my place but there is no repairing center so they should focus on this . in my area there is many people have toyota car and sales is also high of toyota in my location . service station need in our area with showroom . we have many working toyota cars in our area . both service stations in surat are near to each other and our area is 15 17 kilometers far from my area .,"[u'citi_showroom_drop', 'toll_tax_front']"
420,no improvement require all are fine,['no improve']
421,the dealership is too far from the place hence they need to locate their dealership near to city place that will be easy to its customers .,[u'citi_showroom_drop']
422,the service center should be available in town area . it is 15 16 km far away from the town . dealership location should be in rampur or kukkur city .,"[u'km_citi_distanc', u'citi_showroom_drop', u'citi_outer_hyundai']"
423,it is very far . it should be in nearby areas,['others']
424,we have only one service center . they should add one more in pathanamthitta .,[u'citi_showroom_drop']
425,dealership is far from my house it would be better if come in thodibuia near municipality area .,[u'citi_showroom_drop']
426,it would be better if the location would be available nearby my home . last time they told me they would be nearby my home . it should be available at koturekara or at punnarlu,[u'citi_showroom_drop']
427,location should be near,['others']
428,nippon toyota is almost 16 km from my place . dealership should be there near by my place i . e . manelikra kayamkulam .,"[u'citi_showroom_drop', u'km_citi_distanc']"
429,location should be in wide area \( spacious \) .,['others']
430,it should be nearby locality .,[u'citi_showroom_drop']
431,compound should be increase . space is less . facing issue while taking car turn . it will be great if the parking facility will be available .,[u'citi_showroom_drop']
432,location is minimum 70 km far the second one is 100 km so comparatively that is near . but the location should be around 10 km away .,[u'km_citi_distanc']
433,location should be available in kottarakkara within the 10km . now its available in 30km .,['toll_tax_front']
434,it would have been good if the service center would be beside their office . in central area or in worli . it would be good if they have their pickup service . i don \? t know more as i have not tried it .,[u'citi_showroom_drop']
435,service center should be in pathankot as i drive 100 kms for reaching the service center .,[u'km_citi_distanc']
436,dealership should be open in city center because in this dealership location is outside of city .,[u'citi_showroom_drop']
437,there location is very far from our area . one service center should be available in katappana in municipal area . there is no dealership in irriki district area .,[u'citi_showroom_drop']
438,outlet branches i . e . dealership need to be increased .,[u'citi_showroom_drop']
439,we are just asking to change the location it is not in town it is in rural area in kananad,[u'citi_showroom_drop']
440,dealership location should be improve .,['others']
441,"dealership located in 3 places that is raypur , bilaspur bhilai if one place is working right now that is bilaspur . we have to travel a lot to go to service station . i don \? t know why they have closed dealerships . this is city but from last 1 year there are no dealership and we were not getting service .","[u'citi_outer_hyundai', u'citi_showroom_drop']"
442,they should be open dealership in attavalli hosur area .,['others']
443,dealership location is not more convenient from my home 2 dealership are there but both are more than 25 kilometer far . location must be improving it should be in kondatti or malappuram . malappuram showroom is 17 kilometer away from city . exact to airport .,"[u'citi_showroom_drop', u'km_citi_distanc', 'toll_tax_front']"
444,my home is on highway road and dealership located in out of city . from my place dealership location is too far . after giving our vehicle for service it is hard to get transportation like bus or taxi from dealership area to reach our home so dealership area should be locating in city .,"[u'road_citi_highway', 'bu']"
445,they should open dealership in pala .,['toll_tax_front']
446,the service center is far from my home it is madurai . so the toyota service center should be available at karamandal city,[u'citi_outer_hyundai']
447,in chirur the showroom is available . they should also open the showroom in pondani location,[u'citi_showroom_drop']
448,should do improvements in dealership location,[u'citi_showroom_drop']
449,location is 1 . 5 hours far from our place . they have to organize one dealership in ne district . they should open more outlet in eastern part from where they can cover 2 3 district near border . i am in middle part of kerla nippon is locate in western area . they don \? t have any branches in western 5 areas so they should open nippon dealership in western area . it can locate in rajirapalli area because most of people use toyota here . i have noticed more than 100 toyota vehicles here .,[u'citi_showroom_drop']
450,it is very far it is 15kms far from the \? kollam \? city . you can \? t find out,"[u'citi_outer_hyundai', u'citi_showroom_drop']"
451,"location is far from our place , if we give our car for serving than we have to leave our car there and come we can \? t bring the car with us . if pickup drop facility will be available then it would be good . in pottai district nippon service center should be available .",[u'citi_showroom_drop']
452,"location is ok but not for me , my home is 25km far from the location so i face difficult to go . location should be available in vadkanjery district trichur",[u'citi_showroom_drop']
453,number of dealership location should be increased . service center should be near to my home,[u'citi_showroom_drop']
454,it \? s too far from my house . thus the toyota dealership should locate the dealership in place thodupuzha,"[u'citi_showroom_drop', 'toll_tax_front']"
455,actually location is 30 kilometer far . according to me convenient place for dealership should be kottakal because this is only 10 kilometer far from here . vengara is also good location for dealership but this is not big town .,"[u'citi_showroom_drop', u'km_citi_distanc']"
456,dealership location is far out of city . location is 1 12 kilometer far from the main city . i think location must be locating near to the down itself . only 5 kilometer will be good for me . i can prefer if location will be in town . there is no much place to build dealership like this in city but it should be in eragipalam .,"[u'km_citi_distanc', u'citi_outer_hyundai', u'citi_showroom_drop']"
457,the current location is in the outer area so it should be in the town area .,[u'citi_showroom_drop']
458,they should shift the dealership in suitable area .,['others']
459,the dealership is very far from the place where we live . dealership in palakkad area should be in the distance of 5 km .,[u'km_citi_distanc']
460,location should be near about vashi area . it is in midc area so it \? s far . location should be on main sion panvel highway .,[u'citi_showroom_drop']
461,location of the shop should be on the road . location of 67 service center should be on the main road .,"['shop', u'road_citi_highway']"
462,should be improved the service quality and dealership location should be nearby .,[u'citi_showroom_drop']
463,from my place to service center we have to travel to 25 to 30 km so it should be available nearby town area,[u'km_citi_distanc']
464,"from my place if have to go service center then we have to drive 50 km it is far away . in the palakkad only one service center is available . so they should arrange the service center at sonnur , pattambhi , perunthurmanna so it will be comfortable to us .","[u'km_citi_distanc', 'toll_tax_front']"
465,location was very far and village is khola due to this facing lots of problem . we have to drive 15 20 km . it should be in 2 3 km area of your dealership . it is 20 25 km far away . it should be available around 2 3 km aare under the dealership .,"[u'km_citi_distanc', u'citi_showroom_drop']"
466,it will shifted to accessible area . it would actually every one get easily . near in the city or near to high way is good . if its situated to mawoo road it \? s a heart of city to it will be good .,"[u'road_citi_highway', u'citi_showroom_drop', u'citi_outer_hyundai']"
467,dealership is location is located in far away place . they can locate the dealership in kattappana or kumily place .,['toll_tax_front']
468,"dealership location i will tell you in my opinion it \? s too far bit for other person it may near . for me location is 30 35 kilometer far from my home . it should be near 20 kilometer but it \? s not in city . it should be in city proper . place of location should be kutulli , kullamangalam or pottamal .","[u'km_citi_distanc', u'citi_showroom_drop', u'citi_outer_hyundai']"
469,other service centers are nearby our place but toyota service is some more far from our place .,['others']
470,from my place to service center we have to travel to 25 to 30 km so it should be available nearby town area,[u'km_citi_distanc']
471,dealership should be available in tamarsheri so it will be good for us .,['toll_tax_front']
472,"space should be increased , the place were we deliver the car should be expanded . if the car is been serviced it can be removed easily from the place whose ever car deliver is late they can remove there car afterwards . otherwise we have to wait till the front car moves . in left hand side where the watchman sit they should make that area where you can keep new vehicles from there they can provide the vehicle to there clients . because at the front side they park bikes .","[u'citi_showroom_drop', 'toll_tax_front']"
473,it is very inside of area so the people are not aware . it should be available in market area .,"['shop', u'citi_showroom_drop']"
474,location should be near by dealership center .,['others']
475,dealership service center should be near by village .,[u'citi_showroom_drop']
476,dealership location is at erode its outer town . it should in town .,[u'citi_showroom_drop']
477,location should be in market . bikaner station is so far . there is no restaurant no hotel over there .,"['shop', u'citi_showroom_drop']"
478,the dealership can locate their dealership in aalangudi place,['others']
479,dealership location should be improve . it should be have in center because location is very far .,['others']
480,"dealership location and showroom is far away from town \( muvatupuzha \) , when i gave my car for servicing i do n't have any option to return back to my home , so they should provide some service for customer to return back to town .",[u'citi_showroom_drop']
481,there is no space for parking only space for 2 wheeler parking 4 wheeler parking also . we have to park car in front so there should shade available over there,"[u'citi_showroom_drop', 'toll_tax_front']"
482,"if a dealership will be open near bypass of nagaon , then it would be better .",[u'citi_showroom_drop']
483,dealership location is inside . if it will be located on the road then it will be better .,"[u'road_citi_highway', u'citi_showroom_drop']"
484,the dealership is located in a village area . it is not located on high road . if it could be located in diamond harbor 's road locality then it would be better .,"[u'road_citi_highway', u'citi_showroom_drop']"
485,location should be charged because there is a single road road is not good .,[u'road_citi_highway']
486,location is very far like 20km far away . if i want to do servicing of my car . i have to take leave . if service center is on daily road like 10km far away then it will be good . they are going to open one service center at azartganj but opened yet .,"[u'road_citi_highway', u'citi_showroom_drop', 'toll_tax_front']"
487,"dealership location is very far , it should be on the high way it will be good showroom should be attach with the service center .",[u'citi_showroom_drop']
488,dealership location should be near to my khetpur village .,[u'citi_showroom_drop']
489,there is only 2services center in lucknow 's rush is more . their should be one more service center because both of them in service center in different corner . so their should be at least one services center at sitapur road .,"[u'road_citi_highway', u'citi_showroom_drop', 'toll_tax_front']"
490,service centre is very far is my city . if it is in hebbala metro circle it will be very helpful for me .,"[u'citi_outer_hyundai', 'toll_tax_front']"
491,"the location of dealership need to improve . if a service center will be open in kharagpur then it would be better . so many peoples of here are interested to but car but due to the distance of service center they steps back . if a service center will be open near kharagpurpur then not only the peoples of kolkata others peoples of different region will be able to buy car . if dealership will not open but at least if a service center will be open here , then the sales of toyota will be increases . due to the distance of service center peoples ca n't buy car .","[u'citi_showroom_drop', 'toll_tax_front']"
492,the dealership location should be improve . there should be one map on road because we have to search it a lot or they can hang one board so it will be easy to find out location .,['board']
493,new service center should be open . in between kanjrallipali earuttubita . in kerala one service center is their . one dealership should be their in idukki .,[u'citi_showroom_drop']
494,"i stays at nava sari i have to visit rathod vapi , nanavati or surat for servicing . if you have service center in nanavati then it will be good for me because rathod vapi is 90km far away , nanavati surat 45km far away from my home .",[u'citi_showroom_drop']
495,"the location of the dealership is inside . if it will be located on the bypass site , then it would be better .",[u'citi_showroom_drop']
496,dealership location should be near by kunnamkulam . if gurueayoor temple will be nearby it will be fine .,['toll_tax_front']
497,"infinium vadodara center is very far . while taking the car bring the car . it is very difficult but everything is fine . for picking dropping car services should be available , as it is so far .","[u'citi_showroom_drop', 'toll_tax_front']"
498,one service center should be open at batala,[u'citi_showroom_drop']
499,they have better place near by town area . i form my home to this place far away 11 kilometer . so exact location should be have 5 kilometer range for my house i . e . near by alavakkode for chandranagar,"[u'km_citi_distanc', u'citi_showroom_drop', 'toll_tax_front']"
500,"they should increase their service centres , in near by location like teribram , kucheery , vadagra etc . because their current service center is so far near 70 kilometre our place","[u'citi_showroom_drop', 'toll_tax_front']"
501,there should be service center located in jam nagar . so that we would not have to travel to porbandar . dwarka is near by . ahmedabad rajkot it is there . if showroom would be open in jam nagar porbandar then it would be good . now a days toyota company has there service center every were .,"[u'citi_showroom_drop', 'toll_tax_front']"
502,belgaum service center is very far from me . hence one more service center should be opened at chikkudi,[u'citi_showroom_drop']
503,jay ganesh toyota center there is no much service to provide use . at gungarh area their should be one services center . their are so many cars for going to the services center we have to use 100km petrol to go their . we go to rajkot for big servicing .,"[u'citi_showroom_drop', 'toll_tax_front']"
504,the location of dealership is inside . if the dealership will located in the area of allunga industry then it would be better .,"[u'citi_showroom_drop', 'toll_tax_front']"
505,"there must be a glow sign board or a big sign board so that the people who are coming from kolkata can understand how u goes for saini toyota . those people who are coming from kolaghat , they can know now this is take turn and now you go this way , so you can go to saini toyota . from where you can take turn , from there if a road sign will give or arrange something so that we can know from here we can go to saini toyota .","[u'road_citi_highway', u'citi_showroom_drop', 'board']"
506,they should improve in dealership location as in manjeeri or nilambur now it is located in nirander malappuram,['toll_tax_front']
507,work shop should be open near ponto sahib city .,[u'citi_showroom_drop']
508,dealership is far away from pondicherry and located near kadalur have to travel around 15 km it reach dealership and its very difficult to whiling returning . so if the dealership is located in pondicherry or else in outer area of pondicherry will be more beneficial for us .,"[u'citi_showroom_drop', u'km_citi_distanc']"
509,they should be available service center near by town only,[u'citi_showroom_drop']
510,location is outside from our village . its fir away it is available in city than it will be convenient for us,[u'citi_showroom_drop']
511,there is a traffic on nh road so dealership guard should inform the customer to go after words .,[u'road_citi_highway']
512,this location is inconvience . there should be pick drop facility . we are not getting vehicle drop facility also .,[u'citi_showroom_drop']
513,"the exact location should be near my house mc road near to adichira , actually there lots of showroom like renolt , wolkswagon hundai honda everyone had there , soits actually easy me that place",[u'citi_showroom_drop']
514,dealership location is so far and congested traffic is more it should be on the bypass road it will be very good for us .,[u'citi_showroom_drop']
515,we are staying at kanyakumari but dealership location is at tirunelveli this is so far from kanyakumari . if dealership have branch at kanyakumari will be better .,[u'citi_showroom_drop']
516,the area of dealership must be large . this place is too small . others places are large . if it will be open in a large place then it would be better .,[u'citi_showroom_drop']
517,"there is no food facility near by dealership location . if there would be , canteen in dealership it would be good .",['food']
518,"dealership location should be in middle , it should be at gaurav pimple , in liva city there are only 2 4 centres , it should be in 5 k . m . if it should be near then everyone can do there work fast .","[u'citi_showroom_drop', u'citi_outer_hyundai']"
519,"if the service center will be located at bhubaneswar 's area , then it would be better .",[u'citi_showroom_drop']
520,no improvement require,['no improve']
521,amana dealership calicut is 40 km . far away and apollo dealership which is started newly it is 3 km . far away . amana dealership are not providing water services but apollo dealership provide water services and extra services also .,"[u'citi_showroom_drop', u'km_citi_distanc']"
522,food services are so far from dealership location . it should near by,['food']
523,location is far from our place . we want to go 100km long . it should be in pali .,['toll_tax_front']
524,they have to provide the dealership location near to the city otherwise they have to provide transport facilities .,['transport']
525,dealership location is far away from 20km . we have to face many problems to go there no one knows were it is located . it should be located car by,[u'citi_showroom_drop']
526,"service location area is very crowed also congested . hence it should be at outside the city . there parking area are very congested , showroom office should be at one corner place . when we are taking the car at servicing then their too much problems we met .",[u'citi_showroom_drop']
527,if dealership location is at kakkannad then it will be good of us .,[u'citi_showroom_drop']
528,"location should be improved , it should be between kalyan and dombivli . millennium kamlyan toyota location is very far from me it should be in the city .","[u'citi_outer_hyundai', 'toll_tax_front']"
529,if dealership location is at velachery then it will be good of us .,[u'citi_showroom_drop']
530,dealership location should be in city .,[u'citi_outer_hyundai']
531,please provide extra dealership in guwahati . from my hometown dealership location is very far . otherwise service is good .,[u'citi_showroom_drop']
532,no improvement require,['no improve']
533,if dealership location is in palakkad then it will be good of us .,['toll_tax_front']
534,"dealership service center very far from me , it is far at 60km , hence one more dealership should be opened at kolar , that 's why i will be very happy .",['toll_tax_front']
535,location is so far . in parking facility we face lots of problem . it should be on main highway . nearby parking facility should be there . for motor cycle there is parking facility but for 4wheeler there is no facility . parking space should be there .,[u'citi_showroom_drop']
536,location having in a long distance . we has to go 50 kilometer far for servicing . in city should be open the toyota service center . in lucknow has service center but has so far for go there it take full one day . they should be open the service center in peraij . so we cannot go so far if they open the service center in a city then toyota customers are also increase .,"[u'km_citi_distanc', u'citi_showroom_drop', u'citi_outer_hyundai', 'toll_tax_front']"
537,they have to provide the . canteen and lunch facility for dealership location,['food']
538,"dealership distance is very high , its create problem for us . there is only 3 center is entire ahmedabad .","[u'citi_showroom_drop', 'toll_tax_front']"
539,dealership is located 15 km far away . have to change 2 bus to reach dealership . if the dealership will locate in thirumangai will be benefit for us .,"['bu', u'km_citi_distanc', 'toll_tax_front']"
540,dealership location is very far from my location . if its nearby our location that will be better . when we called for booking they are not attending the call but when i visit the dealership they said yes we missed your call . these needs to be improve .,[u'citi_showroom_drop']
541,"the location of the dealership is too bad . after dropped the car in which way the customer can come back . so for this , they should keep a special car . otherwise if the location will change and it will be locate in sundargarde area then it will be better .",[u'citi_showroom_drop']
542,"when i get outside of dealership , the road is not plain . if it will get improve , then it will be better .",[u'road_citi_highway']
543,"amana kaunur is too far from my location around 25 30km and morning or evening . i pick up my vehicle and drop my vehicle , it is very difficult to travel through bus after dropping the vehicle . so , it should be located in talasory . so that it would be convenient for me .","['bu', u'citi_showroom_drop']"
544,the service center should be opened at city center at ring road or siddhartha layout it should be in between 5 km .,[u'road_citi_highway']
545,they should be located their another outlet thalaseery . this location is very convenient for me,[u'citi_showroom_drop']
546,dealership location has so far . in varacha should be have one more service center .,['toll_tax_front']
547,sharayu location should be in pune bhosari or otherwise it should be 2 to 3km distance .,[u'citi_showroom_drop']
548,dealership center should be far from the traffic area .,[u'citi_showroom_drop']
549,the location of the dealership is quite inside . if it will be located in the outside then it will be better . if the location will be at banpur then it will be better .,[u'citi_showroom_drop']
550,"they should be improve in location and also provide a late out servicing location should be having inside of city there has only one service centre , should be having two service center",[u'citi_showroom_drop']
551,they should available service in payyanur in kannur district in kerala . payyanur is knowing town multiple town . so it is convenient to us .,[u'citi_showroom_drop']
552,dealership location i lived at srirampur which is too far from topsel em bypass dealership . it would be good if toyota open a dealership in howrah srirampur . i purchased the car from topsel toyota so that i took the servicing from there .,"[u'citi_showroom_drop', 'toll_tax_front']"
553,"the location of the dealership is in the industrial area , it is black dusty area . if it will be locate at ms side , then it will be better .",['others']
554,"nippon toyota kalamassery is 20 25km far away from my location as it is well flagged and well equipped and as kodgingilus is also place where they could locate by but i am not sure whether the service center is already there \( 20km \) , they could locate in parur \( 8km \)",['toll_tax_front']
555,"there are many dealership , which are of many types . there should be a dealership service center near to my resident location . it is comfortable if it is like 30 40 km away from resident but not like 80 90 km .",[u'citi_showroom_drop']
556,i am staying at dealership location sector 47'' dealership location very far from me . if dealership location is at ''sona road it will be very good for me .,"[u'road_citi_highway', u'citi_showroom_drop']"
557,surat city service centre is very far there should be one service centre at highway side,[u'citi_showroom_drop']
558,location of the dealership should be improved . at vadakkara dealership should be made available .,['others']
559,"near by delhi , haryana are service centre should be open . service centre is very far from our residence .",[u'citi_showroom_drop']
560,location is outside area . it should be in jabalpur area .,[u'citi_showroom_drop']
561,no improvement require,['no improve']
562,we do work in routing servicing dsk . sharayu is so far for us . we stay in kotharud . sharayu center is opposite to use . it should be in pune south or west .,"[u'citi_showroom_drop', 'toll_tax_front']"
563,dealership location was long for us . it should behave in city because dealership has 20 km far to the city . dealership should be has in nearby bhavan talkies in kamlanagar area .,"[u'citi_showroom_drop', u'km_citi_distanc']"
564,they have to shift the dealership location some other place instead of in the high way,[u'citi_showroom_drop']
565,service center location is placed in dust area it should be in nh or sh area .,['others']
566,lanson dealership is located in outer area . after dropping it is very difficult to return back . if the service center located in highways then will be good .,[u'citi_showroom_drop']
567,"this dealership is at ruby but i lived at park circus so that every time it 's difficult for me to visit the dealership , if it could be located at airport area then it good for me . now follow up call and others processing time is increased which earlier was done within3 days . should increased the employees .",[u'citi_showroom_drop']
568,there current location was far for me near 30km and 40km . if the open there service center kottamanglam . in outside are of kottamanglam town is really convenient for us them also . it will be convenient for near by located customers also,[u'citi_showroom_drop']
569,it should be near by city and it should be near by it .,[u'citi_outer_hyundai']
570,in the service center which the washing boys are there they have to give clear instruction to them of the cleanliness .,['toll_tax_front']
571,delearship location should be anagul area,[u'citi_showroom_drop']
572,they should be open the service center in the kanpur city .,[u'citi_outer_hyundai']
573,lanson dealership was inner side . if it is in nearby highway then it will be good .,[u'citi_showroom_drop']
574,location should be improved . we have to go 18 kilometer far and one service center should be open in the city because it is so far from the highway .,[u'km_citi_distanc']
575,there is only one showroom in 200 km range . sunday is closed my car oil was deem so it have to faced problem 200 km is so far .,[u'km_citi_distanc']
576,"dealership service center is very far from me , hence , one more dealership opened at chitradurga it will be very help for me . i will not necessary for going to far dealership",[u'citi_showroom_drop']
577,"dealership center is very far from me , also 15 km from me . if it is balladur , it will be near to me . hence one more dealership should be opened at balladur city .","[u'citi_outer_hyundai', u'km_citi_distanc']"
578,"in kuddapah , they have to increase the staff and area and they should be maintain surroundings clean .",[u'citi_showroom_drop']
579,surat nanavati location is far away . distance is more . inside in city there should be one service center .,[u'citi_showroom_drop']
580,the location of the dealership should be situated in town of shilling . highland shillong dealership is outside of shillong .,[u'citi_showroom_drop']
581,dealership location should be near be .,['others']
582,the dealership is far away from my location . it should be situated in town area .,[u'citi_showroom_drop']
583,"dealership service center is very far from me . it should be at balladur also 5 km distance for me , it will be help for me .",[u'citi_showroom_drop']
584,there should be service center opened at kathuva udhampur .,['toll_tax_front']
585,"their location is 15 km far from my home . if it would be near salt lake area , then it would be better for us .",[u'km_citi_distanc']
586,no improvement require,['no improve']
587,dealership location should be nearby to the city,[u'citi_outer_hyundai']
588,dealership location is in between to salem namakkal . if it is in salem then it will be good .,['toll_tax_front']
589,i am in tuticorin dealership in tirunelveli . there is no proper transportation facility to reach my home . so if we have dealership in tuticorin it will be better .,"[u'citi_showroom_drop', 'transport']"
590,at jalandhar nakodar has be open one service center it is good for us,[u'citi_showroom_drop']
591,there should be more service center there is not a single service center in junagadh there should be a service center on all 2 km .,[u'km_citi_distanc']
592,the servicing center should be at white field,[u'citi_showroom_drop']
593,dealership location should be near in the city .,[u'citi_outer_hyundai']
594,dealership its far away from my place so if its available in city it would be convenient for me .,[u'citi_showroom_drop']
595,there is very good experience of jaipur and patna service center but alvar service center is far away . there is lot of dust to rich over there car full of dust need updating over there infrastructure should improve .,"[u'citi_showroom_drop', 'toll_tax_front']"
596,dealership service centre is 20km far away from kanpur . it should be 10 km,"[u'km_citi_distanc', u'citi_showroom_drop']"
597,there current location is in koikor it is so far for me it is upto 50 km far . if they open their service center in kunndamaglam thamarassery both the locations were on high way touch this location is very convenient to me other customers also current location is so far then we ca n't go it we have any small issue in our car because for that we need to penal one whole day .,"[u'citi_showroom_drop', u'km_citi_distanc']"
598,"if service center avail at jharsuguda at bypass then it will be better as present service center located far away 100km from town , .",[u'citi_showroom_drop']
599,"annamalai dealership was very far away , so if its nearby kanchipuram it will be good .",[u'citi_showroom_drop']
600,"service center location is far , if it available with in burger nh side then will be better .",[u'citi_showroom_drop']
601,service center is far away for us . if it 's available at mgf road then it is convenient for us .,[u'road_citi_highway']
602,dealership location must be located near by area . uludhumalaipettai there is a dealership location but it is very far for us i . e . 80km . it should be near then it is happy for us .,[u'citi_showroom_drop']
603,"dealership location was for away from erode near about 10 km , so for every minor problem we have to visit this so on toyota showroom only if they have technician for main issue to resolve it will be good .",[u'citi_showroom_drop']
604,"location is too far , as we have to go 100km . it should be improved . they have to open service center on kds city or else they must provide travelling expenses like toll expenses or else driver expenses .",['toll_tax_front']
605,dealership location must be there near by ludhiana city .,[u'citi_outer_hyundai']
606,the location should be near to our place . it 's far from our site . that place is very crowded and always traffic problem we have to face .,[u'citi_showroom_drop']
607,from city location is very far . it should be in the city . from 3 to 4 km it should be nearest from dwarka .,"[u'km_citi_distanc', u'citi_outer_hyundai']"
608,"dealership location is very far from me , it is far from 80 kms . hence i am not interesting going there . i am staying at mandya . it should be at mysore or mandya .","[u'citi_showroom_drop', u'km_citi_distanc']"
609,dealership location should be at in between kandivali borivali or if it is at dahisar then also it will ok .,['toll_tax_front']
610,dealership location should be improved . i brought the vehicle from kozhikode dealership . new dealership should be made available kohianady area .,[u'citi_showroom_drop']
611,it present dealership location is far away it should be with in panikoili area which is more better for all customers .,[u'citi_showroom_drop']
612,there is no restaurant or food available nearby . dealership or they did n't have there canteen . so should open one canteen . 4 5 hours waiting time for servicing .,"['food', u'citi_showroom_drop']"
613,dealership location is near by city only,[u'citi_outer_hyundai']
614,i live in dindugul but the dealership is located in madurai . it take around 1 hour to reach dealership . there is showroom in dindugul there must a least one service center .,[u'citi_showroom_drop']
615,amana toyota dealership location is at thalacherry then it will be good . kanoor amano toyota dealership location is 25 km for away .,"[u'km_citi_distanc', 'toll_tax_front']"
616,they have to provide the service center inside the city .,[u'citi_showroom_drop']
617,dealership should improve their location calicut 55km away for me . so they should made available a new dealership at pudhiya angaadi .,[u'citi_showroom_drop']
618,annamalai dealership is located in outer area . if it is located in kinadhykidav area then it will be good .,['others']
619,dealership location should be nearest to us . and dealearship location should be in agra or lucknow .,['toll_tax_front']
620,"presently located service center in 10km away from town , if it placed within town area it will be better .",[u'citi_showroom_drop']
621,"i lives in katiar . katiar is 200km far away from here . if a dealership will be open in katiar or purniar , then it will be better .",[u'citi_showroom_drop']
622,dealership should be forester to moby . rajkot dealership is very for away it is problematic for us,[u'citi_showroom_drop']
623,dealership location is far away from city . other showrooms are near by . it is 10 15 km far away near by to city . we have to take some one or send some one for pickup drop . so they should give pickup drop service to us .,"[u'citi_showroom_drop', u'km_citi_distanc', u'citi_outer_hyundai']"
624,"the dealership location north east side is there . we should travel by 30 to 40 km . so dealership location should be there in sivagangai are thuthukudi , chennai main road .","[u'road_citi_highway', u'km_citi_distanc']"
625,the dealership location is 110 km far from my house . i want to go for chennai . i should be there in near sengalpatt . it should be better for us .,[u'citi_showroom_drop']
626,we stayed at bhimavaram . so we have to visit rajahmundry dealership it is 100 km from bhimvaram . they are providing the service at rajahmundry in every saturday only . if we informed about the spare parts in this week . they will provide it in the next week . they have to provide the dealership service center at bhimavaramu for customers satisfaction,"[u'km_citi_distanc', u'citi_showroom_drop', 'toll_tax_front']"
627,there should be service station in between 100 or 200 km for dealership location .,[u'citi_showroom_drop']
628,dealership location should be 20 to 25 km . which the dealership location is there in amravati there they not done work properly . they should be give training to the staff . that 's why we want to go nagpur for servicing car .,"[u'citi_showroom_drop', u'km_citi_distanc']"
629,dealership location should in nagor .,[u'citi_showroom_drop']
630,for customer dealership location is very far . for them they had to cross from ashapur to banaras for servicing . that why ashapur chauraha on gajipur road should be had at the service center .,"[u'road_citi_highway', 'toll_tax_front']"
631,location board should be more .,['board']
632,servicing center location be in nodia sector 18 . so they do n't want to go far .,[u'citi_showroom_drop']
633,"service center must be there at parbhani . we have to visit to nanded , aurangabad , latur because there is no service center at parbhani . service center should be at bhasmat road or dinkar road .","[u'road_citi_highway', u'citi_showroom_drop']"
634,highland shilong situated at outside city . highland shilong should situated at inside of city between 20km of our house .,[u'citi_showroom_drop']
635,dealership location must be there near by highway and must be provided by outside road .,[u'citi_showroom_drop']
